Order_ID,Gender_Category,Product_Category,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Order_Date,Sales_Channel,Region,Revenue
2258,Women,Lifestyle,Dunk Low,L,2,2503.6,0.39,2023-11-21,Online,Mumbai,3054.392
2259,Women,Soccer,Mercurial Superfly,M,2,2503.6,0.0,2024-10-20,Retail,Delhi,5007.2
2260,Women,Lifestyle,Dunk Low,M,2,2503.6,0.0,2024-12-12,Retail,Pune,5007.2
2261,Women,Training,ZoomX Invincible,M,0,2503.6,0.54,2024-10-04,Retail,Pune,0.0
2262,Women,Running,Pegasus Turbo,L,0,5172.14,0.0,2024-09-15,Retail,Pune,0.0
2263,Women,Soccer,Premier III,M,0,5172.14,0.0,2024-10-08,Online,Kolkata,0.0
2264,Men,Training,ZoomX Invincible,M,4,5622.32,1.08,2024-04-22,Retail,Bengaluru,-1799.1424000000015
2265,Women,Soccer,Premier III,7,1,2422.97,0.0,2024-11-23,Retail,Delhi,2422.97
2266,Women,Basketball,LeBron 20,L,1,3075.72,0.0,2025-07-19,Retail,Kolkata,3075.72
2267,Women,Running,Air Zoom,M,1,3075.72,0.0,2024-12-20,Retail,Kolkata,3075.72
2268,Men,Soccer,Mercurial Superfly,M,3,7330.81,0.0,2023-11-16,Online,Kolkata,21992.43
2269,Women,Training,ZoomX Invincible,11,4,6424.32,0.0,2024-07-14,Retail,Mumbai,25697.28
2270,Men,Running,React Infinity,XL,1,5116.58,1.03,2025-06-06,Retail,Pune,-153.49740000000014
2271,Kids,Lifestyle,Waffle One,9,1,5116.58,0.07,2024-05-03,Retail,Delhi,4758.4194
2038,Women,Training,ZoomX Invincible,XL,1,7338.57,0.0,2024-10-21,Retail,Delhi,7338.57
2273,Kids,Running,Free RN,M,1,4004.36,0.0,2024-01-30,Online,Kolkata,4004.36
2274,Women,Training,Metcon 7,6,4,6066.5,0.45,2025-06-13,Online,Bengaluru,13346.300000000001
2275,Kids,Running,Pegasus Turbo,M,1,6066.5,0.0,2025-07-03,Online,Pune,6066.5
2276,Kids,Lifestyle,Air Force 1,L,1,6066.5,0.0,2023-08-29,Retail,Kolkata,6066.5
2277,Kids,Basketball,LeBron 20,M,1,3682.84,0.0,2024-12-28,Online,Hyderabad,3682.84
2278,Men,Training,SuperRep Go,11,1,6356.31,1.22,2025-03-07,Retail,Pune,-1398.3881999999999
2279,Women,Lifestyle,Blazer Mid,6,1,6356.31,0.0,2024-08-03,Retail,Mumbai,6356.31
2280,Women,Soccer,Mercurial Superfly,M,1,6356.31,0.0,2025-02-13,Online,Delhi,6356.31
2281,Kids,Lifestyle,Waffle One,M,2,6356.31,0.0,2025-07-13,Retail,Kolkata,12712.62
2282,Men,Running,Free RN,M,1,6356.31,0.26,2024-11-14,Retail,Mumbai,4703.669400000001
2283,Men,Soccer,Mercurial Superfly,10,1,6356.31,0.0,2024-08-21,Retail,Delhi,6356.31
2284,Kids,Soccer,Mercurial Superfly,M,1,6356.31,0.53,2024-10-08,Online,Kolkata,2987.4657
2285,Women,Basketball,LeBron 20,L,1,6356.31,0.0,2024-10-08,Retail,Delhi,6356.31
2286,Women,Lifestyle,Waffle One,L,3,6356.31,0.0,2024-10-16,Online,Bengaluru,19068.93
2287,Women,Running,React Infinity,9,3,6356.31,0.0,2024-10-16,Online,Mumbai,19068.93
2288,Women,Training,ZoomX Invincible,9,1,6356.31,0.25,2024-08-24,Retail,Hyderabad,4767.2325
2289,Women,Running,Air Zoom,L,1,6356.31,0.51,2024-08-24,Retail,Mumbai,3114.5919000000004
2290,Women,Training,Flex Trainer,L,1,6356.31,0.0,2024-10-20,Online,Kolkata,6356.31
2291,Women,Basketball,LeBron 20,L,1,6356.31,0.0,2024-10-20,Retail,Pune,6356.31
2292,Women,Running,Free RN,M,2,6356.31,1.1,2024-11-05,Online,Kolkata,-1271.2620000000013
2293,Women,Basketball,Air Jordan,XL,3,6356.31,0.0,2025-05-13,Retail,Mumbai,19068.93
2012,Women,Soccer,Phantom GT,XL,2,6356.31,0.0,2024-09-01,Retail,Hyderabad,12712.62
2295,Kids,Lifestyle,Dunk Low,XL,2,6356.31,0.81,2025-06-17,Retail,Hyderabad,2415.3977999999993
2296,Women,Soccer,Phantom GT,XL,2,6356.31,0.0,2024-08-15,Online,Delhi,12712.62
2297,Kids,Basketball,LeBron 20,M,2,6356.31,0.74,2024-12-31,Online,Pune,3305.2812000000004
2298,Men,Training,SuperRep Go,M,2,5571.14,0.49,2025-06-11,Retail,Kolkata,5682.562800000001
2299,Kids,Soccer,Phantom GT,M,2,6331.64,0.77,2025-05-09,Online,Hyderabad,2912.5544
2300,Men,Basketball,Air Jordan,L,3,6331.64,0.78,2024-08-17,Retail,Delhi,4178.8823999999995
2301,Men,Soccer,Mercurial Superfly,XL,0,7982.2,0.0,2024-12-29,Online,Pune,0.0
2302,Women,Running,Air Zoom,XL,0,2504.09,0.0,2025-02-27,Retail,Hyderabad,0.0
2303,Kids,Running,Free RN,L,2,2504.09,0.0,2024-12-24,Retail,Hyderabad,5008.18
2304,Men,Training,Flex Trainer,11,1,4803.7,0.0,2024-11-28,Online,Hyderabad,4803.7
2305,Kids,Running,Pegasus Turbo,L,1,4803.7,0.08,2024-11-28,Retail,Mumbai,4419.404
2306,Kids,Basketball,Air Jordan,L,1,8267.56,0.29,2024-11-10,Retail,Bengaluru,5869.967599999999
2307,Women,Running,Free RN,XL,2,9369.1,0.0,2025-06-18,Retail,Kolkata,18738.2
2308,Men,Running,Pegasus Turbo,XL,0,9149.88,0.65,2025-05-01,Online,Bengaluru,0.0
2004,Kids,Lifestyle,Dunk Low,M,4,9149.88,0.6,2025-02-23,Retail,Bengaluru,14639.807999999999
2310,Men,Running,Air Zoom,XL,4,9149.88,0.0,2025-02-04,Online,Kolkata,36599.52
2026,Women,Training,Flex Trainer,M,4,9149.88,0.26,2024-09-25,Online,Delhi,27083.6448
2312,Kids,Soccer,Premier III,M,0,9149.88,0.0,2024-09-30,Online,Bengaluru,0.0
2313,Women,Training,SuperRep Go,M,0,9149.88,0.0,2024-09-30,Online,Delhi,0.0
2314,Women,Soccer,Mercurial Superfly,M,2,9149.88,0.86,2024-12-09,Retail,Mumbai,2561.9664
2315,Men,Basketball,Kyrie Flytrap,M,1,9149.88,0.71,2024-11-12,Retail,Hyderabad,2653.4652
2316,Men,Soccer,Phantom GT,M,1,9695.44,0.39,2024-11-12,Retail,Delhi,5914.2184
2317,Men,Training,Flex Trainer,M,2,9695.44,1.06,2024-09-13,Online,Kolkata,-1163.4528000000012
2318,Men,Soccer,Phantom GT,11,2,5649.99,0.25,2025-04-04,Retail,Delhi,8474.985
2319,Women,Basketball,Kyrie Flytrap,L,1,5649.99,0.0,2025-06-29,Online,Delhi,5649.99
2320,Kids,Running,Pegasus Turbo,XL,0,4033.28,0.0,2025-01-23,Retail,Hyderabad,0.0
2321,Men,Lifestyle,Dunk Low,8,0,8016.24,0.0,2024-06-10,Online,Mumbai,0.0
2322,Women,Running,Pegasus Turbo,L,0,8016.24,0.0,2025-04-07,Retail,Delhi,0.0
2323,Men,Lifestyle,Dunk Low,L,0,6537.29,0.0,2025-01-05,Online,Bengaluru,0.0
2324,Women,Soccer,Mercurial Superfly,M,0,8031.83,0.21,2025-02-27,Online,Kolkata,0.0
2325,Men,Basketball,Zoom Freak,M,0,8031.83,0.56,2025-05-18,Online,Kolkata,0.0
2326,Women,Lifestyle,Dunk Low,XL,4,9936.94,0.0,2024-12-10,Retail,Kolkata,39747.76
2327,Men,Training,Flex Trainer,XL,4,6640.67,0.0,2025-03-21,Retail,Delhi,26562.68
2328,Men,Lifestyle,Waffle One,6,2,6449.46,0.29,2024-11-09,Online,Mumbai,9158.233199999999
2329,Men,Basketball,Kyrie Flytrap,L,4,4981.26,0.0,2025-06-05,Online,Mumbai,19925.04
2330,Women,Training,Flex Trainer,XL,1,9023.07,0.06,2024-10-22,Online,Mumbai,8481.6858
2331,Kids,Basketball,Kyrie Flytrap,L,1,9023.07,0.0,2024-11-23,Retail,Mumbai,9023.07
2332,Kids,Training,Flex Trainer,L,1,4638.25,0.22,2024-07-15,Retail,Pune,3617.835
2333,Kids,Running,Free RN,L,4,4638.25,0.0,2024-07-15,Online,Hyderabad,18553.0
2334,Women,Training,SuperRep Go,L,4,5620.64,0.82,2024-06-06,Retail,Mumbai,4046.8608000000013
2335,Women,Running,Free RN,XL,0,5620.64,0.0,2024-01-05,Online,Mumbai,0.0
2336,Kids,Soccer,Mercurial Superfly,8,4,8482.43,0.0,2023-10-22,Online,Pune,33929.72
2337,Women,Training,SuperRep Go,8,4,7507.91,0.0,2024-10-17,Online,Pune,30031.64
2338,Women,Soccer,Premier III,XL,4,7507.91,0.0,2024-10-17,Retail,Delhi,30031.64
2339,Women,Basketball,LeBron 20,L,4,7507.91,0.0,2024-10-17,Retail,Kolkata,30031.64
2340,Women,Running,Free RN,7,3,7507.91,0.91,2024-08-07,Online,Mumbai,2027.1356999999994
2341,Women,Lifestyle,Waffle One,11,0,7507.91,0.0,2025-04-22,Online,Hyderabad,0.0
2342,Women,Training,Metcon 7,XL,0,7507.91,0.0,2024-08-19,Retail,Kolkata,0.0
2343,Women,Basketball,Zoom Freak,XL,0,7507.91,0.0,2024-11-22,Retail,Kolkata,0.0
2344,Kids,Training,ZoomX Invincible,10,1,6320.59,0.65,2025-06-20,Online,Kolkata,2212.2065
2345,Men,Running,React Infinity,10,0,6320.59,0.0,2025-06-21,Retail,Hyderabad,0.0
2346,Men,Soccer,Phantom GT,7,3,6320.59,0.93,2025-06-21,Retail,Mumbai,1327.3238999999992
2347,Men,Training,Flex Trainer,L,3,9653.35,0.0,2024-09-21,Retail,Bengaluru,28960.050000000003
2348,Kids,Training,Metcon 7,XL,3,6591.41,0.0,2025-04-29,Retail,Delhi,19774.23
2349,Kids,Soccer,Tiempo Legend,10,3,8228.88,0.0,2023-10-25,Online,Delhi,24686.64
2350,Men,Running,Air Zoom,10,4,8228.88,0.0,2025-03-21,Retail,Delhi,32915.52
2351,Men,Basketball,LeBron 20,11,3,4179.34,0.0,2024-07-29,Retail,Pune,12538.02
2352,Men,Basketball,LeBron 20,M,0,9836.48,0.0,2025-03-24,Online,Bengaluru,0.0
2353,Kids,Training,ZoomX Invincible,9,0,9836.48,0.22,2024-10-03,Retail,Bengaluru,0.0
2354,Men,Basketball,Kyrie Flytrap,L,0,9836.48,0.0,2024-09-06,Online,Hyderabad,0.0
2355,Women,Lifestyle,Waffle One,L,1,9836.48,0.0,2024-07-26,Retail,Bengaluru,9836.48
2356,Men,Basketball,Air Jordan,L,4,9836.48,0.0,2025-02-17,Retail,Pune,39345.92
2357,Women,Lifestyle,Air Force 1,M,4,9836.48,1.23,2025-04-28,Retail,Bengaluru,-9049.561599999999
2358,Men,Basketball,LeBron 20,M,4,9836.48,0.0,2025-02-24,Online,Pune,39345.92
2359,Men,Lifestyle,Waffle One,L,1,9836.48,0.34,2025-02-24,Retail,Pune,6492.076799999999
2360,Women,Training,Metcon 7,XL,0,5419.15,0.85,2024-12-07,Online,Hyderabad,0.0
2361,Kids,Training,Flex Trainer,L,0,5419.15,1.06,2024-07-30,Retail,Mumbai,-0.0
2362,Women,Lifestyle,Blazer Mid,XL,2,5419.15,1.04,2024-12-09,Online,Bengaluru,-433.5320000000004
2363,Kids,Running,Pegasus Turbo,XL,4,5419.15,1.08,2025-07-01,Retail,Hyderabad,-1734.1280000000015
2364,Women,Lifestyle,Dunk Low,M,4,6202.99,0.27,2025-07-01,Online,Delhi,18112.730799999998
2365,Women,Running,React Infinity,10,4,6202.99,0.0,2024-08-17,Online,Hyderabad,24811.96
2366,Kids,Lifestyle,Waffle One,M,4,6202.99,0.63,2025-05-08,Retail,Bengaluru,9180.4252
2367,Kids,Lifestyle,Dunk Low,XL,4,6202.99,0.84,2024-11-12,Online,Bengaluru,3969.9136000000008
2368,Women,Lifestyle,Waffle One,L,0,5582.98,0.0,2023-08-04,Retail,Delhi,0.0
2369,Men,Basketball,LeBron 20,XL,0,4248.21,0.5,2025-07-11,Online,Hyderabad,0.0
2370,Men,Running,Pegasus Turbo,L,2,7624.86,0.0,2025-02-04,Online,Delhi,15249.72
2371,Kids,Training,Flex Trainer,L,1,7624.86,0.05,2025-04-15,Online,Kolkata,7243.616999999999
2372,Men,Running,Free RN,L,1,7624.86,0.0,2025-05-23,Online,Kolkata,7624.86
2373,Women,Lifestyle,Air Force 1,XL,1,8637.25,0.35,2024-09-22,Retail,Kolkata,5614.212500000001
2006,Women,Basketball,Zoom Freak,L,1,8799.22,0.0,2023-08-13,Retail,Bengaluru,8799.22
2375,Men,Training,Metcon 7,L,1,9061.25,0.0,2025-04-05,Retail,Mumbai,9061.25
2376,Men,Lifestyle,Dunk Low,XL,4,3718.82,0.88,2024-10-03,Online,Delhi,1785.0336
2377,Men,Basketball,LeBron 20,XL,4,7932.85,0.0,2025-07-02,Online,Mumbai,31731.4
2378,Women,Basketball,LeBron 20,XL,1,7932.85,0.0,2024-11-04,Retail,Mumbai,7932.85
2379,Men,Lifestyle,Air Force 1,L,4,7932.85,0.0,2024-04-09,Online,Mumbai,31731.4
2380,Men,Soccer,Phantom GT,M,1,7932.85,0.0,2024-12-09,Retail,Delhi,7932.85
2381,Kids,Lifestyle,Dunk Low,M,3,4834.65,1.02,2024-10-12,Retail,Pune,-290.07900000000024
2382,Men,Lifestyle,Waffle One,L,4,3272.45,0.0,2024-03-09,Retail,Mumbai,13089.8
2004,Women,Basketball,LeBron 20,L,1,3272.45,0.0,2025-02-28,Online,Kolkata,3272.45
2384,Women,Training,SuperRep Go,L,3,2070.97,1.25,2024-09-05,Online,Delhi,-1553.2275
2385,Men,Training,Metcon 7,L,3,2271.77,0.0,2024-10-03,Retail,Delhi,6815.3099999999995
2386,Men,Basketball,Kyrie Flytrap,M,3,2271.77,0.0,2025-07-13,Online,Pune,6815.3099999999995
2387,Women,Basketball,Kyrie Flytrap,M,3,5321.46,0.0,2024-09-21,Online,Pune,15964.380000000001
2388,Kids,Running,Air Zoom,L,1,5321.46,0.0,2024-09-02,Retail,Bengaluru,5321.46
2389,Women,Basketball,Kyrie Flytrap,XL,0,7901.16,0.77,2024-10-08,Online,Delhi,0.0
2390,Kids,Lifestyle,Waffle One,XL,1,6820.42,0.0,2025-05-24,Online,Delhi,6820.42
2002,Women,Training,ZoomX Invincible,XL,4,6820.42,0.0,2024-10-03,Retail,Kolkata,27281.68
2392,Kids,Basketball,Zoom Freak,XL,1,8631.03,0.0,2024-10-03,Retail,Bengaluru,8631.03
2050,Kids,Training,ZoomX Invincible,L,1,5967.92,1.19,2024-10-03,Retail,Hyderabad,-1133.9047999999998
2394,Kids,Lifestyle,Air Force 1,XL,1,5967.92,0.2,2023-08-18,Online,Delhi,4774.336
2395,Kids,Soccer,Premier III,XL,1,5967.92,0.0,2025-07-08,Online,Pune,5967.92
2396,Men,Basketball,Air Jordan,L,1,5967.92,0.03,2025-06-09,Retail,Pune,5788.8823999999995
2397,Men,Soccer,Phantom GT,XL,1,4301.85,0.0,2023-12-27,Retail,Mumbai,4301.85
2398,Women,Soccer,Mercurial Superfly,L,1,4301.85,0.74,2023-12-27,Retail,Bengaluru,1118.4810000000002
2399,Women,Running,Air Zoom,L,1,6188.29,0.0,2024-08-07,Retail,Pune,6188.29
2025,Kids,Training,ZoomX Invincible,XL,4,6743.07,0.0,2024-10-09,Online,Pune,26972.28
2012,Kids,Running,Pegasus Turbo,XL,0,9220.15,0.0,2025-04-02,Retail,Pune,0.0
2402,Kids,Running,React Infinity,XL,1,6437.85,0.0,2025-03-09,Online,Mumbai,6437.85
2403,Women,Running,React Infinity,XL,1,6458.72,1.13,2024-08-24,Retail,Delhi,-839.6335999999993
2404,Men,Lifestyle,Blazer Mid,XL,1,6458.72,0.09,2024-01-25,Online,Pune,5877.435200000001
2405,Men,Basketball,Kyrie Flytrap,6,1,6458.72,0.0,2024-11-17,Online,Kolkata,6458.72
2406,Men,Training,Metcon 7,L,4,6458.72,0.0,2023-09-17,Online,Mumbai,25834.88
2407,Kids,Running,Free RN,6,1,9193.15,0.0,2023-12-30,Online,Kolkata,9193.15
2408,Men,Soccer,Premier III,XL,1,8903.17,0.0,2024-10-09,Retail,Bengaluru,8903.17
2409,Men,Basketball,Zoom Freak,M,1,8903.17,0.0,2025-01-19,Retail,Bengaluru,8903.17
2410,Kids,Basketball,Air Jordan,M,1,8903.17,1.11,2025-03-27,Retail,Hyderabad,-979.3487000000009
2025,Men,Lifestyle,Blazer Mid,L,1,8903.17,0.0,2025-03-27,Retail,Kolkata,8903.17
2412,Kids,Lifestyle,Blazer Mid,XL,1,4920.3,0.14,2025-03-27,Retail,Mumbai,4231.4580000000005
2413,Men,Training,Flex Trainer,XL,3,7005.67,0.15,2025-03-27,Retail,Kolkata,17864.4585
2414,Women,Basketball,Air Jordan,XL,3,8141.8,0.0,2024-01-25,Online,Hyderabad,24425.4
2415,Women,Running,Free RN,8,3,6178.39,0.0,2024-07-22,Retail,Bengaluru,18535.170000000002
2416,Kids,Soccer,Mercurial Superfly,9,3,6245.23,1.15,2024-12-14,Retail,Mumbai,-2810.3534999999983
2417,Men,Lifestyle,Dunk Low,9,2,8293.38,1.12,2024-12-29,Retail,Bengaluru,-1990.4112000000016
2418,Men,Soccer,Phantom GT,XL,2,9288.75,0.54,2025-04-29,Retail,Mumbai,8545.65
2419,Men,Lifestyle,Dunk Low,L,2,8738.99,0.47,2024-07-14,Online,Hyderabad,9263.3294
2420,Kids,Basketball,Zoom Freak,9,2,8136.39,1.02,2024-04-11,Online,Hyderabad,-325.4556000000003
2421,Women,Running,React Infinity,M,2,8136.39,0.0,2025-03-10,Retail,Pune,16272.78
2422,Kids,Soccer,Tiempo Legend,M,4,4554.97,0.0,2024-07-23,Retail,Mumbai,18219.88
2025,Kids,Training,Flex Trainer,11,2,4554.97,0.0,2025-03-05,Retail,Hyderabad,9109.94
2424,Women,Basketball,Air Jordan,10,2,7634.65,0.0,2025-03-05,Online,Kolkata,15269.3
2425,Kids,Training,ZoomX Invincible,XL,2,2278.67,0.38,2024-12-30,Online,Bengaluru,2825.5508
2426,Kids,Lifestyle,Dunk Low,M,2,2278.67,0.56,2025-03-05,Retail,Pune,2005.2296
2427,Men,Running,Pegasus Turbo,7,2,2904.11,0.0,2025-06-13,Online,Delhi,5808.22
2428,Kids,Basketball,Kyrie Flytrap,12,2,3036.61,0.0,2024-12-07,Retail,Mumbai,6073.22
2429,Kids,Lifestyle,Dunk Low,L,3,3036.61,0.0,2025-05-25,Online,Mumbai,9109.83
2430,Women,Soccer,Tiempo Legend,12,3,3036.61,0.1,2025-07-09,Online,Pune,8198.847
2431,Women,Lifestyle,Blazer Mid,L,1,3036.61,0.0,2024-11-15,Online,Hyderabad,3036.61
2432,Women,Basketball,Zoom Freak,L,1,3036.61,0.86,2024-10-26,Online,Mumbai,425.12540000000007
2433,Men,Basketball,Zoom Freak,L,4,7154.83,0.0,2024-10-26,Retail,Pune,28619.32
2434,Kids,Training,Metcon 7,M,1,3019.25,0.79,2025-02-11,Online,Hyderabad,634.0424999999999
2435,Kids,Lifestyle,Waffle One,XL,0,5853.58,0.0,2024-04-01,Retail,Kolkata,0.0
2436,Kids,Basketball,LeBron 20,8,0,3239.59,0.81,2024-04-01,Online,Bengaluru,0.0
2437,Women,Running,Pegasus Turbo,XL,3,3239.59,0.53,2024-07-31,Retail,Hyderabad,4567.8219
2438,Men,Training,Metcon 7,8,1,3239.59,0.0,2024-11-24,Retail,Mumbai,3239.59
2439,Men,Lifestyle,Blazer Mid,L,1,3239.59,0.0,2025-03-03,Retail,Bengaluru,3239.59
2440,Women,Basketball,Kyrie Flytrap,XL,1,7510.8,0.0,2024-11-12,Retail,Kolkata,7510.8
2441,Women,Training,Metcon 7,XL,1,6271.66,1.11,2024-11-12,Retail,Pune,-689.8826000000006
2442,Men,Soccer,Tiempo Legend,L,1,6271.66,0.04,2025-01-26,Online,Mumbai,6020.7936
2443,Women,Basketball,LeBron 20,M,1,6271.66,0.0,2025-03-15,Retail,Mumbai,6271.66
2444,Women,Lifestyle,Blazer Mid,XL,3,3676.04,0.0,2025-05-25,Retail,Pune,11028.119999999999
2445,Women,Basketball,Air Jordan,XL,2,8062.11,0.0,2024-12-02,Online,Kolkata,16124.22
2446,Men,Soccer,Mercurial Superfly,XL,2,8062.11,0.0,2024-12-02,Online,Kolkata,16124.22
2447,Kids,Lifestyle,Waffle One,XL,2,8516.45,0.0,2024-05-04,Online,Kolkata,17032.9
2003,Women,Lifestyle,Waffle One,XL,2,8516.45,0.22,2023-09-30,Online,Kolkata,13285.662000000002
2449,Women,Training,SuperRep Go,XL,1,3664.69,0.0,2025-03-02,Retail,Hyderabad,3664.69
2450,Men,Basketball,Air Jordan,12,2,7520.63,0.0,2025-07-19,Online,Kolkata,15041.26
2451,Kids,Soccer,Premier III,12,2,8780.66,0.54,2023-11-04,Online,Mumbai,8078.207199999999
2452,Men,Lifestyle,Dunk Low,XL,0,8780.66,0.0,2023-11-04,Online,Bengaluru,0.0
2453,Women,Running,React Infinity,M,0,9344.52,0.0,2023-11-04,Online,Pune,0.0
2454,Women,Soccer,Tiempo Legend,XL,0,4071.46,0.19,2025-02-25,Online,Bengaluru,0.0
2455,Women,Training,Metcon 7,XL,0,4071.46,0.0,2025-03-22,Retail,Delhi,0.0
2456,Women,Soccer,Premier III,M,0,4254.68,0.0,2025-03-15,Retail,Kolkata,0.0
2457,Women,Soccer,Mercurial Superfly,M,0,8206.22,0.0,2025-03-04,Retail,Bengaluru,0.0
2458,Kids,Soccer,Phantom GT,M,2,3572.52,0.0,2023-12-20,Retail,Pune,7145.04
2459,Kids,Basketball,Air Jordan,M,2,3572.52,0.0,2024-04-20,Retail,Kolkata,7145.04
2460,Women,Basketball,Zoom Freak,XL,2,5482.96,0.35,2024-11-04,Online,Kolkata,7127.848
2461,Women,Basketball,LeBron 20,L,3,3939.92,0.63,2024-11-04,Online,Pune,4373.3112
2462,Men,Basketball,Zoom Freak,8,3,4468.7,0.49,2025-01-23,Retail,Pune,6837.110999999999
2037,Women,Running,React Infinity,XL,3,2699.59,0.0,2024-10-04,Online,Delhi,8098.77
2464,Women,Lifestyle,Blazer Mid,XL,3,2699.59,0.0,2024-06-30,Retail,Hyderabad,8098.77
2465,Kids,Lifestyle,Blazer Mid,7,1,7814.02,0.0,2025-03-22,Retail,Pune,7814.02
2466,Women,Soccer,Mercurial Superfly,7,1,6569.65,0.0,2025-07-05,Retail,Pune,6569.65
2467,Kids,Training,SuperRep Go,M,1,8484.82,0.0,2023-11-05,Online,Mumbai,8484.82
2468,Women,Soccer,Phantom GT,7,0,6012.23,0.62,2024-10-26,Retail,Bengaluru,0.0
2469,Men,Training,Metcon 7,XL,4,4527.64,1.08,2025-05-21,Retail,Mumbai,-1448.8448000000014
2470,Men,Soccer,Mercurial Superfly,L,2,4527.64,0.0,2024-11-07,Online,Delhi,9055.28
2471,Men,Basketball,Kyrie Flytrap,L,2,4527.64,0.0,2024-11-07,Retail,Pune,9055.28
2472,Men,Basketball,LeBron 20,L,2,2255.65,0.0,2025-04-05,Online,Mumbai,4511.3
2473,Men,Training,ZoomX Invincible,L,2,8752.02,0.0,2025-04-05,Retail,Pune,17504.04
2474,Kids,Training,Metcon 7,M,2,5923.67,0.0,2024-12-21,Retail,Delhi,11847.34
2475,Men,Running,Free RN,L,2,5923.67,1.06,2025-01-07,Online,Bengaluru,-710.8404000000006
2476,Men,Soccer,Premier III,M,2,5923.67,1.09,2025-01-07,Retail,Pune,-1066.260600000001
2477,Women,Training,ZoomX Invincible,M,2,5923.67,0.0,2024-09-30,Online,Hyderabad,11847.34
2478,Women,Soccer,Mercurial Superfly,M,2,2708.99,0.62,2025-05-12,Online,Pune,2058.8324
2479,Women,Running,Air Zoom,M,1,2708.99,0.0,2025-05-12,Online,Delhi,2708.99
2480,Men,Basketball,Kyrie Flytrap,M,1,9145.37,0.0,2024-08-20,Retail,Pune,9145.37
2481,Women,Soccer,Premier III,7,1,9145.37,0.07,2025-04-17,Online,Pune,8505.1941
2482,Men,Lifestyle,Air Force 1,XL,1,5308.26,0.0,2024-09-14,Online,Mumbai,5308.26
2483,Kids,Running,Free RN,XL,1,5308.26,0.0,2025-05-17,Retail,Delhi,5308.26
2484,Men,Soccer,Mercurial Superfly,10,3,5308.26,1.03,2025-05-10,Retail,Bengaluru,-477.74340000000046
2485,Kids,Running,Air Zoom,M,3,9307.2,0.0,2024-12-17,Online,Hyderabad,27921.600000000002
2486,Kids,Soccer,Mercurial Superfly,M,3,5881.13,0.33,2024-12-17,Retail,Hyderabad,11821.071299999998
2487,Men,Running,Air Zoom,L,3,5881.13,0.8,2025-03-31,Online,Hyderabad,3528.677999999999
2488,Kids,Running,Free RN,6,4,6387.51,0.0,2025-03-31,Retail,Kolkata,25550.04
2489,Men,Lifestyle,Air Force 1,6,4,5015.19,0.18,2024-10-02,Retail,Hyderabad,16449.8232
2490,Women,Soccer,Premier III,L,3,5015.19,0.75,2024-11-26,Online,Hyderabad,3761.3925
2491,Kids,Soccer,Phantom GT,M,3,8998.44,0.0,2025-05-28,Online,Bengaluru,26995.32
2492,Kids,Basketball,LeBron 20,L,3,6042.94,0.0,2025-05-28,Online,Kolkata,18128.82
2493,Women,Soccer,Premier III,L,3,6042.94,0.0,2024-11-26,Retail,Kolkata,18128.82
2494,Kids,Lifestyle,Dunk Low,L,2,4110.72,0.0,2024-11-20,Retail,Mumbai,8221.44
2495,Kids,Basketball,LeBron 20,L,3,4110.72,1.11,2025-01-20,Retail,Bengaluru,-1356.5376000000012
2496,Kids,Running,React Infinity,M,2,4110.72,0.32,2024-12-24,Retail,Bengaluru,5590.5792
2497,Kids,Basketball,Air Jordan,XL,1,8347.87,0.0,2023-11-29,Online,Mumbai,8347.87
2498,Kids,Training,ZoomX Invincible,XL,0,8347.87,0.0,2025-06-01,Retail,Pune,0.0
2499,Women,Soccer,Premier III,L,0,8347.87,0.0,2024-06-07,Retail,Hyderabad,0.0
2500,Kids,Running,Pegasus Turbo,L,0,6453.36,0.99,2025-07-06,Online,Bengaluru,0.0
2501,Women,Lifestyle,Air Force 1,L,0,6453.36,0.0,2025-06-04,Retail,Kolkata,0.0
2502,Women,Basketball,Kyrie Flytrap,M,0,2225.73,0.0,2023-09-10,Retail,Mumbai,0.0
2503,Women,Training,ZoomX Invincible,XL,1,2225.73,0.0,2025-01-20,Online,Bengaluru,2225.73
2504,Men,Basketball,Zoom Freak,XL,3,2225.73,0.0,2025-01-20,Online,Hyderabad,6677.1900000000005
2505,Women,Running,Free RN,9,2,2225.73,1.11,2025-07-03,Online,Bengaluru,-489.66060000000044
2506,Men,Training,SuperRep Go,9,2,2225.73,0.0,2025-05-27,Online,Delhi,4451.46
2507,Men,Soccer,Phantom GT,L,2,2165.14,0.0,2024-03-13,Retail,Hyderabad,4330.28
2508,Kids,Soccer,Premier III,XL,1,2165.14,1.16,2024-03-13,Retail,Kolkata,-346.4223999999998
2509,Men,Running,React Infinity,L,0,2165.14,0.0,2024-11-23,Online,Bengaluru,0.0
2510,Kids,Running,React Infinity,L,0,2165.14,0.36,2024-11-23,Online,Mumbai,0.0
2511,Men,Running,Pegasus Turbo,L,1,6310.25,0.1,2025-02-13,Online,Bengaluru,5679.225
2512,Men,Training,Metcon 7,M,4,6110.96,0.0,2025-02-13,Online,Kolkata,24443.84
2513,Women,Basketball,Zoom Freak,XL,4,9848.8,0.0,2024-10-11,Online,Pune,39395.2
2514,Kids,Basketball,Air Jordan,M,1,7532.24,0.0,2025-05-26,Online,Bengaluru,7532.24
2515,Women,Training,SuperRep Go,M,1,7532.24,0.0,2025-05-26,Retail,Pune,7532.24
